ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
D6RGWN6OYTNF5P6SD64W,1,0,0,0,5,0,2,1,1,0,0,Check,35.62729328,136.6699901,0
786Q3ZUWDLSBPB3T6IHO,0,0,0,0,3,1,0,0,0,0,1,Card,21.47377056,82.18767651,0
SXGSSSKUUEINB17DK6H5,1,1,0,0,53,1,2,0,1,1,1,Bank,65.15549618,3530.098353,0
FYPJBWSD2GUL9XX0MGW3,1,0,1,1,14,1,2,1,0,0,1,Electronic,84.89400711,1094.370397,1
974HZ87DG0HAZCLTAEN3,1,0,1,0,28,1,0,0,0,0,0,Electronic,45.69556071,1332.232139,0
4W8RBEIW37ZS1DLJA1UW,1,0,1,1,68,1,0,1,1,0,1,Card,73.22854131,5162.20039,0
DG24O0HXEAHCIP5PYL26,0,1,0,0,31,1,1,0,0,0,0,Electronic,73.23366168,2220.046192,1
JHIA7CZ73XOZNHXBG4C9,0,0,0,0,2,1,0,0,0,0,1,Electronic,70.73827552,68.72439292,1
YMMXF5F1Y1ZQ6ZT3UHPI,1,0,0,0,6,1,2,0,1,1,0,Electronic,56.07979371,291.491581,0
O40LBIO68YIUX74AQQS0,1,0,1,0,58,1,1,1,0,0,0,Electronic,98.69534225,5496.092547,0
1WRG46YT6KMDOESIFRG5,1,0,1,0,44,1,0,1,0,1,0,Bank,67.32657872,2907.075495,0
PM3DTPU4TZWHU3Y7XKYL,1,1,0,0,2,1,2,0,0,0,1,Electronic,93.4024765,170.8742185,1
KPDIZPQLYNGOLLTW7LJE,0,0,1,0,14,1,1,0,0,0,0,Card,19.7943262,330.0559101,0
QBU7NAWJWQNPBA4J4BE2,0,0,0,0,54,1,2,0,1,0,1,Card,94.34369828,5060.440462,0
1OAN403WDKAK7YXUXRFO,0,1,1,0,71,1,2,0,1,1,1,Card,78.62847122,5396.278731,0
M0KPGT1KUQ6ZGL33FNFJ,0,0,1,0,53,1,2,0,1,0,0,Bank,95.37454095,5025.953523,0
BT7NC9KXCWR6WF3SZLBJ,1,0,1,1,25,1,0,0,0,1,1,Electronic,60.53673446,1617.335887,1
8C2QO0EOI120WF2HQW6J,1,0,1,0,5,1,0,0,1,0,0,Electronic,85.77035829,587.0581924,1
QN6OEGGY7Q06ETQSTBEQ,1,0,1,1,73,1,2,0,0,0,1,Bank,18.19033248,1462.158673,0
69M5Z29RD5BP83H83FCT,1,0,0,1,19,1,1,1,0,1,1,Check,75.22329585,1374.873864,0
WKQ021SZJHI462C01GKP,0,0,1,1,63,1,1,0,0,0,1,Check,19.77721603,1278.258541,0
EIXDATTLBQFFYYSI8MDQ,0,0,0,0,18,1,2,0,0,0,0,Bank,44.87062103,866.359745,0
9NTU7TDZK77QAYZ1G0PK,0,0,0,0,43,1,2,0,1,0,1,Check,90.37702242,4062.935747,0
OPYHJ5IX0SL9WWT6FHXA,0,0,1,0,57,1,2,0,0,0,1,Bank,17.40221809,1056.938581,0
B01MLDFW9PY9M5TLCKWB,0,0,1,1,64,0,2,0,0,0,0,Card,18.83528699,1268.784599,0
ZE97PXZQ2XHDIBKDJ6MI,0,1,1,0,43,1,2,0,1,0,0,Electronic,94.31108558,3931.655381,0
98SEUR0KOH30L2BE1WUH,1,0,0,0,2,1,2,0,0,0,1,Electronic,68.68378375,120.0032626,1
OUFQ9WLU2AWSZYGAGKDQ,1,0,1,0,23,1,2,1,0,0,0,Bank,61.92068728,1405.219682,0
Y4G2GMX9JOBJBUZRC997,1,0,1,1,37,1,1,0,0,0,0,Bank,20.72030362,726.7637795,0
WOC3UYEHMJNNY4XY4EW1,1,0,1,1,47,1,2,1,1,1,0,Electronic,40.49952617,1795.584667,0
44WP3LTRZRY4G2AR51SZ,0,0,1,1,54,1,1,0,0,0,1,Card,67.53629296,3841.944886,0
R0XMG97EPWIR6YFNC3MW,0,1,0,0,53,1,0,0,0,0,1,Bank,71.4285908,3828.290027,0
OS7O19ZULJ9J11MFHU3W,1,0,1,1,40,1,1,0,0,0,0,Check,20.23582026,855.5671584,0
JX21U0NHHCD3RABHJUSR,1,1,1,0,73,1,0,0,1,1,0,Card,109.8675238,7882.61281,0
AUG53OKHRLMENHP1WFJ7,1,0,1,0,61,1,0,0,1,1,1,Bank,110.8323199,6841.141951,0
K1CRYX0KTSG5QCJHP7EG,0,0,0,0,72,1,1,0,1,0,0,Electronic,104.8618259,7542.944904,0
MUNXYWZZH1W6INXLBFPZ,1,0,1,1,62,1,1,1,1,0,1,Bank,93.77559939,5820.79014,0
Q23LXF7O70UHYH1200GT,1,0,0,0,37,1,2,0,0,0,1,Check,20.02255816,782.189129,0
WFWBJU9BO80T2XGU9RYM,1,0,1,0,29,1,2,0,0,0,1,Check,26.80790401,671.9501216,0
884WTQQA1L2NGDMJS2XW,1,0,1,1,11,1,1,0,0,0,1,Electronic,88.01105304,1221.457235,1
GD7MB9HDFK0OQQZ6D5ES,1,0,0,0,33,1,2,0,1,0,0,Card,102.9740981,3415.702664,0
SW0DE92JF28HCUBX1I69,1,0,1,0,10,1,2,1,0,1,0,Bank,53.93175997,688.8768064,0
SJJBL8MZ5WE4FGFKU3NQ,0,1,0,0,15,1,2,0,0,0,1,Electronic,89.95408741,1399.528197,0
IT39AUGL9M21IZFX9T1C,1,0,0,0,41,1,2,0,0,0,0,Check,21.58041562,803.9320464,0
XNSJDUC17MOPUFL2LHT0,0,0,0,0,19,1,1,0,0,0,0,Bank,18.73535376,412.9211948,0
LO8XWYH4PCQF2X7UJKUB,1,0,0,0,6,1,1,0,0,0,1,Electronic,74.67276773,413.3309644,1
JGFQUUUZWY0ASD3TMQNQ,0,0,0,0,64,0,0,0,0,0,0,Check,24.61226704,1697.613251,0
QK6FCHJYJNX2E3ETXNQF,0,0,0,0,13,0,1,1,0,0,0,Card,96.5440452,1426.695438,1
YDG82WRCABQUNPNBG97E,0,0,1,0,70,1,2,0,0,0,1,Bank,24.86051737,1939.040985,0
8E6P1J42QE6YSM5W9XIP,0,0,0,1,2,1,1,1,0,1,0,Bank,64.84504388,176.5191579,0
UKBIJIO7WRG4P1BLUH9X,0,0,1,1,12,0,1,1,0,1,1,Bank,59.90656583,780.0651398,0
21SFMOLX07IM1ZBWTU8T,0,0,1,1,15,1,2,0,0,0,0,Electronic,19.39368001,314.3197369,0
7I5KD0838JWKMZWQEHHI,1,0,0,0,-1,1,0,0,0,0,1,Check,19.45126513,19.9939596,0
IHWICEEF9TZW6ZENSRJ6,1,0,0,0,73,1,1,0,0,0,0,Bank,20.67454165,1433.787814,0
Z7M9DM1BIBSJHER7EWMQ,1,0,0,1,65,0,1,0,1,1,0,Card,78.46449222,5195.620698,0
LQT37IY0Q08U0AX1FRFM,0,0,0,0,12,1,0,0,1,0,0,Electronic,100.5349415,1129.133663,1
NWUMAZBQNBYWJ6RZR6WF,1,0,1,0,48,1,1,0,0,0,1,Bank,59.48275876,2722.243638,0
L5BDLS8DRUO1Y2TQKR0K,1,1,1,0,7,1,1,0,0,0,0,Check,74.49983773,528.8524061,1
35AJGL400P1YDPS90DJW,1,0,1,0,21,1,1,0,0,0,1,Card,80.74851889,1705.739941,0
G1OZOW0GS59JT1DQJH26,1,0,1,1,1,1,0,0,0,0,0,Check,17.96657822,19.18190643,0
WZIX4K2XO2X5PFD1JTTQ,1,0,0,0,24,0,1,0,1,0,1,Card,52.74951731,1241.303017,1
YIFARFQFPUIWRYSDN0G3,0,1,0,0,53,1,1,1,1,1,1,Electronic,116.2760513,6382.30286,0
IL6YLF0D964OGZXWJUWM,1,0,0,0,1,1,2,0,0,0,1,Check,54.82092606,158.2508299,1
BBL65X345SMEWX7CRNXQ,1,0,1,1,6,1,0,0,0,0,1,Electronic,30.81191935,165.3034119,0
6G0NHE6694X7TC948FWX,0,0,0,0,27,1,2,0,0,0,0,Card,25.84746237,713.3918965,1
QCX4Z2FAPU2CCWXSNXOW,0,0,0,0,1,1,2,0,0,0,0,Card,75.39078756,76.24926246,1
ARGCTYL4349NUO4RT1IE,1,0,0,0,1,1,2,0,0,0,0,Check,29.68303838,98.26072727,0
14DTR1NNFKE313GCYBFL,0,0,1,0,58,1,2,1,0,0,0,Electronic,94.92895925,5599.152866,0
7311JCFM8MIOE5J71MSM,1,1,0,0,7,1,2,0,0,0,1,Electronic,80.27570401,496.2502145,0
0ICYI7AOTC61I06F39A7,1,1,0,0,3,1,0,0,0,0,1,Electronic,69.23609693,235.7623564,1
5EXKX5ELK473KLCT4WPK,1,0,1,1,48,1,2,1,0,1,0,Card,69.544918,3486.245734,0
40JMXP64R90QDZ8299KY,1,0,0,1,10,1,1,0,0,0,0,Card,22.0562689,236.3344904,0
20PMC8K00Q7SKN3IFL4X,1,0,1,0,45,1,0,1,1,0,0,Card,52.43453053,2295.286749,0
YIN7CF5YSEACFEDIWP72,0,1,1,1,70,1,1,1,0,0,0,Electronic,70.50241163,4982.20038,0
5X79CE9MZEMJZBBEI92L,0,1,1,0,0,1,1,0,0,0,0,Electronic,69.23032669,154.5643731,0
98Q379W4JLDGA46N8KQ3,0,0,1,0,34,0,2,0,0,1,1,Card,54.02913758,1856.994011,0
K87S0Z7DTRKK414HC4I1,0,0,0,0,34,1,1,1,1,1,0,Check,75.45495227,2681.458153,0
U3X717YU66P7C4Z2N7BO,0,0,1,1,71,1,2,1,0,1,1,Bank,106.8245064,7612.412735,0
W4X1OYGJ28EB2QQ3MKEY,1,0,0,0,1,1,0,1,0,0,1,Check,89.66566052,173.4634443,0
Y2ARPM4IAODPJQ64O4YE,1,0,1,1,-1,1,2,0,0,0,1,Check,20.00930207,18.44515264,1
5PTWLSJNDPMGKIA85AIK,0,0,0,0,24,1,1,0,0,0,0,Card,19.21874521,532.975857,0
9NHDZX4T8LLLK77KAS22,1,0,1,1,72,1,0,1,1,1,0,Bank,91.60093605,6732.202548,0
66BINFLT7GRO880OX0TG,0,0,0,0,1,1,1,0,0,0,0,Check,43.33932567,44.96183677,1
8IGHKI3KSX3Z49C7017Z,0,0,0,1,5,1,2,0,1,0,0,Bank,84.26644593,333.2671435,1
F2M9LSBDZ77EU8D2U46K,0,0,1,1,18,1,1,0,0,0,1,Bank,24.13796142,468.5778264,0
151N80O5FFS4XI1EHPOD,1,1,0,0,6,1,0,0,1,0,1,Electronic,65.00461641,492.6157104,0
4YX3FAN8MK8YFJOQ0OCG,0,0,0,0,34,1,2,0,0,1,0,Check,65.23608489,2157.862515,0
RP62US7CXDQEK23SP51N,0,0,1,1,69,1,2,0,0,1,1,Card,73.28189947,5155.159221,0
DSTO9RTTC7ESMS2HD9IE,1,0,1,0,16,1,1,0,0,0,1,Electronic,75.83994697,1191.469423,0
53JM9XRQLY856Z9TPYX4,0,0,0,0,3,1,1,0,0,1,1,Electronic,28.20075013,97.68203764,0
U5S2YXL02R4670YPUCHI,1,0,0,0,51,1,1,0,0,0,0,Bank,19.01032149,987.7502228,0
ZZB0QC3P5SGOHFMJI9BP,1,0,0,0,9,1,1,0,0,0,0,Electronic,73.9161467,632.0260431,0
1Q0R3M8TIYU49GP4CFUE,1,0,1,1,50,1,2,0,0,0,0,Check,23.70607072,1217.503136,0
OPQ8T889USXQO47SLDEH,0,1,0,0,-1,1,2,0,0,0,0,Electronic,70.6261238,68.84048261,1
5Y0WYFD6JJ1PA0Z0SS2G,0,0,0,0,36,1,2,1,1,1,0,Card,79.0214527,2976.751197,0
URHZIACTDJ341RP6CFNF,1,0,1,0,72,1,1,1,1,1,1,Electronic,114.6818301,8351.430542,0
ZUMACE0KHHK86M6OF8G8,0,0,0,0,11,1,1,0,0,1,0,Card,77.95446411,958.1606452,0
C07AWLZ2FD6YTG7YSFBK,0,1,1,0,55,1,1,0,1,1,0,Electronic,91.29949992,5043.558447,0
0SUTFQE7RATP3WEARC0M,0,0,1,0,22,1,1,1,0,1,0,Electronic,53.89811306,1153.09206,1
UADMN3LT0S1MQ88Y35XF,0,1,0,0,0,1,2,0,0,0,0,Electronic,94.47308778,94.72888204,1
XC44YYOL2N2JQFKJK9YJ,0,0,0,0,2,1,1,0,0,0,0,Electronic,79.34543263,78.11141416,1
6ISLKQQ5UD1GB7A2114B,0,0,1,0,39,1,2,0,1,1,0,Card,67.81375623,2670.714543,0
2H4L2BFH4IS8QZA11PZ9,1,0,1,0,27,1,1,1,0,1,1,Card,101.6238568,2681.286616,0
OQJZGYQ94LPRB96H97HM,1,0,0,0,1,1,2,0,0,0,1,Electronic,80.28544013,159.5111428,1
DCY6XUMIMB9N0YL3OG9L,0,0,0,0,2,0,2,0,0,0,0,Electronic,22.75623666,96.49656161,0
IZCBRLL3GK8WIGF4Y4BE,1,0,1,1,11,0,1,0,0,0,0,Electronic,85.63167232,858.7759844,0
654E6A5G67MTKQXBQYZG,1,0,0,1,24,1,0,0,0,0,1,Electronic,94.60935019,2449.996769,1
7YJ277A2N12MAFMM6WLZ,0,0,1,0,64,1,2,1,1,0,1,Check,54.84471119,3674.988159,0
SMXYKM0TX139D3G48D1J,0,0,0,0,5,1,1,0,0,1,0,Electronic,60.4017094,248.6768832,0
60NKIXCLBYFGKY45ZTTD,1,0,1,0,53,1,2,0,1,0,0,Electronic,77.00534459,4459.658596,1
MPE5QTXM2396IRTF9EOB,0,0,0,0,33,1,2,0,0,0,0,Bank,80.09231164,2596.096188,1
5BWTE91I4Z59HOC7Q64J,1,1,1,1,62,1,2,0,0,0,1,Electronic,100.2036908,5969.551276,0
IMA8GDDUXU9WLIWGT81N,0,1,1,1,23,1,2,0,0,0,0,Bank,83.12054939,1963.245489,0
74AAQA4FGF22J05ETRW9,1,0,1,0,47,0,1,0,0,0,0,Bank,25.39323648,1065.354373,0
STH1A6ZWA07Y2GTBPGRW,1,0,0,1,32,1,2,0,0,0,0,Check,20.68578127,695.9505976,0
818HG4CWZ3364U0ELE10,1,0,1,0,61,1,1,0,1,1,0,Electronic,107.1794101,6751.300155,0
5U4DBW1E25ERGCMC34MW,0,0,0,0,31,1,2,0,0,0,1,Bank,20.71018084,609.1643138,0
WN61RRRPDR0GDWU8CC6B,0,0,0,0,55,1,2,0,0,1,0,Card,90.62968803,5229.361497,0
BB6RBPLJJN35RJZZNE3B,1,0,0,1,49,1,2,1,1,0,1,Card,108.7305831,5291.864448,0
4K060Z9R6G1I7B30J0DW,0,0,0,0,52,1,2,0,1,0,1,Bank,93.10427091,5121.908166,0
EYCOTQLOGAMXD141KWNR,1,0,1,1,14,1,0,0,0,1,0,Card,78.57391326,1135.923944,0
IRM5YNW81OOAFO2Y7WXW,1,0,1,1,61,1,1,0,0,0,1,Card,21.84997642,1264.247141,0
YRU2LGGLYALBHISLB5YO,0,0,0,0,8,1,2,0,0,0,0,Electronic,73.75795779,571.3947738,0
FMB2H7PD65NJQ0SK4OGG,1,0,1,1,72,1,2,0,0,0,0,Bank,20.84565469,1389.741281,0
BYEDPKJ3TOOW9XGMHIZB,1,0,0,0,4,1,1,0,0,1,0,Card,47.44237276,311.4321598,0
4APO0WMO4M46ABP60D31,1,0,0,0,1,1,2,0,0,0,0,Check,21.10908079,20.98342365,1
FKB60BPCQTD6O8KMS4QJ,0,0,1,1,40,0,0,0,0,1,0,Card,101.0584951,3766.564134,0
4UE4FDWE3ZHDZFZJHWFP,0,0,0,1,13,0,0,0,1,0,1,Card,101.885591,1300.246753,0
BZ8PDDRYD3RNKBGJ4JJN,1,0,0,0,0,1,2,0,0,0,1,Electronic,45.20330982,45.20604826,1
8W9UWJZSAK3PQW1NQQ25,0,0,1,1,5,1,1,0,0,0,0,Bank,26.48324936,135.676472,1
2ZFT42IT9GQ762QR67CL,1,1,1,0,22,1,1,0,0,0,0,Electronic,86.75685266,1977.346751,0
AL9C1O5H4ZHN7OW4RF0O,1,0,0,0,23,1,1,0,1,1,0,Card,95.02479397,2084.360348,0
23Y8X6K4XQXFE5G65OW3,0,0,0,0,15,1,2,0,0,0,0,Electronic,94.65351204,1336.634427,0
XS8L65L6TLEMYI36MIUQ,0,0,0,0,53,1,2,1,0,0,1,Check,100.9370885,5552.139891,0
N6IWPOS6M2HPR0A2134Y,0,0,0,0,36,1,2,0,0,1,0,Card,80.11160863,2836.706842,0
074NA4M1E7R8KCSTR0EL,1,0,1,0,73,1,2,0,0,0,0,Bank,25.86809043,1887.252929,0
MMWS1WM1G6CL39MFE18B,1,0,1,0,26,1,2,0,1,0,1,Card,74.27257768,1906.309163,0
AS568ZXEJD82BUJRS5S8,0,0,1,0,70,1,0,1,1,1,0,Check,67.34211208,4810.150493,0
3DY5RL2WP9WAW7H43CCW,1,0,0,0,29,0,0,0,1,0,0,Electronic,100.4129432,3143.047152,0
3SYCLQ0OPTGIZOW0OLMT,1,1,1,0,5,1,2,0,0,0,1,Electronic,73.57252521,334.4691956,1
6GT3WKNI8D72R118RA1L,1,1,0,0,25,1,2,0,0,0,0,Card,52.46500408,1290.385906,0
ANBXYZCN4OOPBB3WLJSX,1,0,1,1,16,1,0,0,0,0,1,Electronic,81.54596834,1401.451688,1
DWPDK0MJXOP929SA8HY2,0,0,0,0,0,1,1,0,0,0,1,Check,70.17884247,71.23278096,1
6WKK504ORUQ5TZCN7SAF,1,0,1,1,43,1,0,1,0,0,0,Card,95.31120147,3924.14573,0
CIHZ27HRKIJZYD8AF4U5,0,0,0,0,20,1,0,0,0,0,0,Electronic,50.15262482,1100.013107,0
DJBNCEKPMKUZYWYP4U1N,1,0,0,0,1,1,1,0,0,0,1,Check,71.91796532,71.93483553,1
E2BS43N9XDIGZAQ9J0YA,1,0,0,1,25,1,0,0,1,1,1,Electronic,105.6206716,2714.859861,0
D905QQP9CKNQKD47J57M,0,0,0,0,7,1,1,0,0,0,1,Electronic,101.839607,819.722607,1
DAL9BRC91OMSE123E3UB,0,0,1,0,36,1,2,1,1,0,0,Check,37.21097091,1317.327136,0
5UPQ1HYEM1MD1XSDB4GF,1,1,1,0,67,1,1,1,0,0,0,Card,95.85947789,6582.636834,1
2YRX968HYGTG05PE39M5,0,0,1,1,65,1,2,1,0,1,0,Bank,103.4809546,6886.203168,0
0AFRXN87F7Y31UMP51IM,1,0,1,1,37,1,1,0,0,0,1,Check,19.57533103,749.7617105,0
P6JU9JLNLEDM5DS6AJ4P,0,0,1,1,7,1,2,0,1,0,0,Check,55.96313945,323.9755214,1
O6CWWPSRJQP5HAY3GF9A,1,0,1,1,5,1,2,0,0,0,0,Electronic,24.5321459,149.5367994,0
ES71ZNHOMD3NN3J0GR3X,0,0,0,0,37,1,1,0,0,0,1,Card,20.63584019,786.507769,0
YC9JA2T6QD6SDS6PRPQD,0,0,0,0,63,1,0,0,1,0,1,Electronic,96.14916755,6154.418819,0
MA3F4ANFGQSI8T4FWQS0,0,0,1,1,69,1,2,1,1,1,0,Electronic,80.55503504,5618.117752,0
7ODS19AMQI08IKI6A2RU,1,0,1,1,49,1,0,1,0,1,0,Card,60.6621155,3122.46708,0
B9LRBMRH4FHS0XYFRMC9,0,0,0,0,34,1,1,0,0,0,0,Electronic,86.04303641,2897.139724,0
SATUW75OOGOFUDIJ5RHC,0,0,1,0,25,1,1,0,0,0,0,Check,17.8799247,482.5804794,0
M0RWOLT4EW8ELYR0LPA2,1,0,0,0,62,1,1,0,1,0,0,Bank,104.2745882,6535.479479,0
HA9JQBRJXBFAHACKUGL3,0,0,1,0,72,0,1,1,1,1,0,Bank,98.44581317,7104.630206,0
1F8BJWU8U188SMXI2T6K,1,0,0,0,18,1,0,0,0,0,0,Check,19.12193013,331.829092,0
7IQ2GJTBDZ74QR2EDEF7,0,1,0,0,57,1,2,1,0,0,0,Electronic,97.23626336,5219.279775,0
J712NMX37BELSOEK0JDL,0,1,0,0,-1,1,1,0,0,0,0,Electronic,69.70575609,69.80135148,1
0JANHHDRQ52LMOUOFLLF,1,0,1,1,52,1,0,0,0,0,1,Bank,21.03060174,1078.46658,0
B6WBOZKAYSDAK8UBA7DK,1,0,0,0,18,1,1,0,1,1,0,Bank,96.59641533,1678.554911,0
JZ9ODY9P7G1XRROW5UTF,0,0,0,0,39,1,0,1,1,0,0,Card,62.78511864,2511.762009,0
1JZD79JGWDZXILRY1I27,0,0,1,1,64,0,1,0,0,0,0,Electronic,20.56274353,1263.485544,0
R8TBSI9DF5TTCZRT32UF,1,0,0,0,16,1,2,0,0,0,1,Check,54.74210922,930.6203188,0
FXTYR0YI5E8C8I3MRLXI,1,0,0,1,26,1,2,1,0,0,1,Card,39.89237817,969.2246503,0
I7ZRL7KDW6TBW479OW2Q,1,0,0,0,5,1,2,0,0,0,1,Check,18.28666383,144.5715799,0
R5NPK1H1U3EAFEXNCYFG,0,0,1,0,52,1,1,1,1,1,0,Bank,109.435195,6108.793151,1
OO9QSLL5NT4XIWJH5AXG,0,0,0,0,12,1,2,1,0,0,0,Card,85.38521663,979.1303509,0
1OX3HY772F05MLCWMMIQ,1,0,1,0,3,1,2,0,0,0,0,Electronic,48.79645516,202.1880637,1
KM2P4AX4KJTXZD8BJO4R,1,0,1,0,7,1,0,0,0,0,0,Electronic,85.00199663,765.9895844,1
FF21KLXRBZG6CQZ2J6J3,0,0,0,0,0,1,0,0,1,1,0,Card,40.71276671,77.91539758,1
SAW3DKQNK2I6G87OBOI0,1,0,0,0,27,1,2,0,1,0,0,Electronic,81.22020836,2191.375097,0
HKOGG57SE1H0NESU267N,0,0,0,0,-1,1,0,0,0,0,1,Electronic,69.50125565,71.32574711,1
8SY6L50Q2FMUIGDK22R7,0,0,1,1,14,1,2,0,0,0,1,Check,18.47214958,256.9896111,0
8T5I3FCIWAD1001MKKYX,1,0,1,0,72,1,1,1,1,1,0,Bank,90.91629295,6404.697023,0
XW4RA5TP68R6JU1JUY6X,1,1,0,0,7,1,0,0,0,0,0,Electronic,75.83092047,605.9766233,1
LJUIYA13TLB4380SCDWZ,0,0,0,0,-1,0,0,0,0,0,0,Electronic,23.94525273,23.06586021,0
JHS5U07QFQ1Q1D7U6T6Q,0,0,1,0,62,1,2,0,1,0,1,Electronic,107.917366,6875.255851,1
13KQ0WE8L83KEPZ9Z61Q,0,0,1,0,72,1,2,1,1,1,0,Card,115.8616562,8594.890404,0
NS30UYT5Q8FEISZG6035,1,0,0,0,17,1,0,1,1,0,1,Check,35.06269154,550.2067841,0
B89DO0QYH9S6AHQJ9FBD,0,1,0,0,1,0,2,0,0,0,0,Electronic,93.78168185,182.3924079,1
NTZ5H6BR9XFHQL93JXUA,0,0,0,0,50,0,1,1,0,0,0,Card,59.47500839,2935.032521,1
5IXZMYCETK406ORHXQ74,1,1,1,1,48,0,1,0,0,0,0,Bank,72.24396197,3308.171351,1
J5F8U4YPYC6YQ3912ALR,0,0,0,0,69,1,2,1,1,1,0,Check,110.2827178,7986.123707,0
AG07DIKI57PBQKPQIFL0,1,0,1,0,20,1,2,0,0,0,0,Check,59.81019524,1131.166546,0
F3TXSYEX1NLSMID1GFYH,1,0,1,1,25,1,2,0,0,0,0,Check,23.85573443,607.0875679,0
A5B6HIDTUPROLDE2J0EU,0,0,1,1,68,1,2,1,1,0,0,Card,109.4369369,7927.51529,0
YFZRLTRK8YTLDIDLH1TH,0,0,0,0,34,1,2,1,0,1,0,Electronic,90.20601273,3029.039546,0
GLH5L3LMZTMU3ILYYCEX,1,0,0,1,51,1,1,0,0,0,1,Card,70.67231819,3534.441301,0
1N4MBM20CJ5WMPHQU4K4,1,0,0,0,14,0,2,0,0,0,1,Card,23.8211881,321.3390248,0
5OHBKLFWT8C681FFLUN5,0,0,1,0,25,1,1,0,0,0,1,Bank,20.03494571,506.3298429,0
2IXNIN5KR273WP4MC2UR,0,1,0,0,13,1,2,0,1,0,0,Electronic,106.0759532,1364.850379,1
EWE2N6OSWHNJEPW6IURZ,0,0,1,0,6,1,1,1,0,0,1,Electronic,76.54984396,610.5153774,1
GUO6OQF579CANWCB2X1Y,0,0,1,1,5,1,0,0,0,0,0,Electronic,47.91396811,347.3614948,0
5OH9ZIQ8CXE57MN1NESI,1,0,1,0,68,1,1,0,1,1,0,Bank,84.34887861,5919.643795,0
4ZPO6FN4EY9FEJRKPTWC,0,0,0,0,20,1,1,0,0,0,1,Card,20.00678336,383.7804238,0
UBRQ41RHI4A0PLXZYSM8,0,0,1,1,36,1,1,1,1,1,1,Card,80.64146679,3085.698444,0
YRCKXW338T0J36XA9K80,0,0,1,1,41,1,2,0,0,0,0,Bank,18.49273103,802.3071851,0
DX75XYFG5KE5Q3MGGGQO,0,0,1,1,15,1,1,1,0,1,1,Card,54.5877952,921.0570169,0
W4B2FQGLIMNABRBCEDBA,0,1,0,0,29,1,1,1,0,0,0,Bank,58.35508281,1718.548132,0
FO18B9OO1WF4PRXGF1AI,0,0,0,0,2,1,2,0,0,0,0,Electronic,70.40147877,70.37647907,1
1HBQ00QKZLNZOG0U137M,0,0,0,0,35,1,1,1,1,0,1,Check,58.21210894,1888.701945,0
11IPJ0SH8JOQZZ2Z8WT8,1,0,0,1,9,1,2,0,0,0,1,Check,18.11050694,164.2189717,0
PAIMOIULIJHF590XQXUJ,1,0,0,0,2,1,2,0,0,0,0,Check,18.87681467,40.24500297,0
XA9LLPQWCQXFFQ62CL2Y,0,0,1,0,67,1,1,1,0,1,0,Bank,79.7077545,5514.850352,0
GYR8SL44INKFYE7HF3EZ,0,0,1,1,47,1,1,0,0,0,0,Bank,19.61858405,890.0489963,0
7M9TOI1D137CA8NRDULG,0,0,0,0,0,1,2,0,0,0,1,Check,19.51706653,44.66087246,0
IUA5RG41O66CPGFQ10OZ,0,0,1,0,49,1,2,0,0,0,1,Electronic,97.21982857,4858.217793,0
BYJZGA2KBX0CXKBH7U4T,0,0,0,0,34,1,0,0,0,0,0,Card,24.81082015,826.4232376,0
XY0FWD8M0PS4C68M7LC9,0,0,0,0,50,1,2,0,0,0,1,Bank,84.53369899,4149.163002,0
KMWRE811ESY1JXPJI3KA,0,0,1,1,62,1,2,0,0,0,0,Bank,54.12484168,3400.683754,0
IRREEAOOHQQ5Q0WSYZEB,1,0,1,0,49,1,1,0,0,0,0,Check,27.14624078,1282.435639,0
H6N7JJ1WHNCUWM4MYD9Z,0,0,1,1,25,1,2,0,0,1,0,Bank,72.09975858,1958.986669,0
YHLTWJ2DWE5Y3SSO72F4,1,1,0,0,33,1,1,0,0,0,1,Electronic,73.54139361,2276.76095,1
TYMYI4PGHFHN8N0ZC89I,0,0,1,0,12,1,2,1,0,1,1,Check,106.7192647,1347.709377,1
E3LWLCZR1NC5SWNH50LE,0,1,0,0,27,1,1,0,1,0,0,Card,88.68790262,2467.129611,1
MKCAKALD4GI5Y0BBUTIZ,0,0,1,0,7,1,2,0,0,0,1,Bank,18.58378653,142.833649,1
1X97NIZGMPTCO9Y22ZZY,0,0,1,1,35,1,2,1,1,0,0,Check,59.96147824,2042.541182,0
FUPMERAMO3N24PGU7ARX,1,0,0,0,13,1,1,0,1,1,0,Electronic,89.18803483,1094.070459,1
7ZFJRHIELMC56L4PEY3R,0,0,1,1,69,1,2,1,1,1,0,Card,94.88149895,6770.119106,0
HUT6CUQMDEKOWKOGZT9T,1,0,1,0,46,1,2,0,0,0,0,Card,69.50526609,3167.343552,0
H0X95SSWNDY3HY0N4FG2,0,0,1,1,31,1,0,0,0,0,0,Card,20.14207703,676.1535011,0
ZYG7Y18LRZ83033EHI1Y,0,0,0,0,56,1,1,1,1,0,0,Electronic,107.1298612,6145.863258,1
OQBZ641KHL673ELPN0UO,0,0,1,0,50,1,0,1,0,1,1,Bank,61.44949488,3145.761548,0
4QO9HGQUB2PLMY0945XW,0,1,0,0,12,1,2,0,1,0,1,Electronic,74.75291998,940.9933484,1
